"Stage Name","Stage Date","Stage Category","General Classification Url","Points Classification Url","Stage Classification Url","Competition Date","Competition Name","Competition Result Page Url","Country","Class Code","getsum"
"Final Classification","10 Apr 2012","","https://dataride.uci.ch/iframe/EventResults/123240?competitionId=43422&disciplineId=10","","","10-Apr-12","GP Palio del Recioto","https://dataride.uci.ch/iframe/CompetitionResults/43422?disciplineId=10","ITA","1.2U","1"
"Stage 1","24 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68621?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68713?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68835?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 2","25 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68624?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68841?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68946?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 3","26 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68947?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68844?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68843?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 4","27 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68623?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68836?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68945?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 5","28 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68838?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68839?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68715?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 6","29 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68718?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68949?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68845?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 7","30 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68951?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68952?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68627?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 8","01 May 2016","","https://dataride.uci.ch/iframe/EventResults/68720?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68953?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68847?competitionId=8035&disciplineId=10","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Final Classification","01 May 2016","","https://dataride.uci.ch/iframe/EventResults/68943?competitionId=8035&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68711?competitionId=8035&disciplineId=10","","24 Apr-01 May 2016","Presidential Cycling Tour of Turkey","https://dataride.uci.ch/iframe/CompetitionResults/8035?disciplineId=10","TUR","2.HC","1"
"Stage 1","19 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72536?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72907?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72787?competitionId=32180&disciplineId=10","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Stage 2","20 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72983?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72291?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72270?competitionId=32180&disciplineId=10","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Stage 3","21 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72367?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72909?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72908?competitionId=32180&disciplineId=10","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Stage 4","22 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72487?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72234?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72310?competitionId=32180&disciplineId=10","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Stage 5","23 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72455?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/73155?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72420?competitionId=32180&disciplineId=10","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Stage 6","24 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72317?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72869?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72623?competitionId=32180&disciplineId=10","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Final Classification","25 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72931?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/73060?competitionId=32180&disciplineId=10","","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Stage 7","25 Sep 2016","","https://dataride.uci.ch/iframe/EventResults/72738?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72992?competitionId=32180&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72302?competitionId=32180&disciplineId=10","19 Sep-25 Sep 2016","Eneco Tour","https://dataride.uci.ch/iframe/CompetitionResults/32180?disciplineId=10","","2.UWT","1"
"Stage 1","11 Feb 2013","","https://dataride.uci.ch/iframe/EventResults/90754?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90755?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90753?competitionId=45443&disciplineId=10","11 Feb-16 Feb 2013","Tour of Oman","https://dataride.uci.ch/iframe/CompetitionResults/45443?disciplineId=10","OMA","2.HC","1"
"Stage 2","12 Feb 2013","","https://dataride.uci.ch/iframe/EventResults/90759?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90760?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90758?competitionId=45443&disciplineId=10","11 Feb-16 Feb 2013","Tour of Oman","https://dataride.uci.ch/iframe/CompetitionResults/45443?disciplineId=10","OMA","2.HC","1"
"Stage 3","13 Feb 2013","","https://dataride.uci.ch/iframe/EventResults/90764?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90765?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90763?competitionId=45443&disciplineId=10","11 Feb-16 Feb 2013","Tour of Oman","https://dataride.uci.ch/iframe/CompetitionResults/45443?disciplineId=10","OMA","2.HC","1"
"Stage 4","14 Feb 2013","","https://dataride.uci.ch/iframe/EventResults/90769?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90770?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90768?competitionId=45443&disciplineId=10","11 Feb-16 Feb 2013","Tour of Oman","https://dataride.uci.ch/iframe/CompetitionResults/45443?disciplineId=10","OMA","2.HC","1"
"Stage 5","15 Feb 2013","","https://dataride.uci.ch/iframe/EventResults/90774?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90775?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90773?competitionId=45443&disciplineId=10","11 Feb-16 Feb 2013","Tour of Oman","https://dataride.uci.ch/iframe/CompetitionResults/45443?disciplineId=10","OMA","2.HC","1"
"Stage 6","16 Feb 2013","","https://dataride.uci.ch/iframe/EventResults/90779?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90780?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90778?competitionId=45443&disciplineId=10","11 Feb-16 Feb 2013","Tour of Oman","https://dataride.uci.ch/iframe/CompetitionResults/45443?disciplineId=10","OMA","2.HC","1"
"Final Classification","16 Feb 2013","","https://dataride.uci.ch/iframe/EventResults/90749?competitionId=45443&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/90750?competitionId=45443&disciplineId=10","","11 Feb-16 Feb 2013","Tour of Oman","https://dataride.uci.ch/iframe/CompetitionResults/45443?disciplineId=10","OMA","2.HC","1"
"Stage 1","20 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/19184?competitionId=32424&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/19183?competitionId=32424&disciplineId=10","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Stage 2 - TTT","21 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/19186?competitionId=32424&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/19185?competitionId=32424&disciplineId=10","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Stage 3","22 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/19188?competitionId=32424&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/19187?competitionId=32424&disciplineId=10","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Stage 4","23 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/19190?competitionId=32424&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/19189?competitionId=32424&disciplineId=10","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Stage 5","24 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/19192?competitionId=32424&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/19191?competitionId=32424&disciplineId=10","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Stage 6","25 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/19194?competitionId=32424&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/19193?competitionId=32424&disciplineId=10","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Stage 7","26 Mar 2017","","","","https://dataride.uci.ch/iframe/EventResults/19195?competitionId=32424&disciplineId=10","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Final Classification","26 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/19182?competitionId=32424&disciplineId=10","","","20 Mar-26 Mar 2017","Volta Ciclista a Catalunya","https://dataride.uci.ch/iframe/CompetitionResults/32424?disciplineId=10","ESP","2.UWT","1"
"Stage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 2","21 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72484?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72304?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72264?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 3","22 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72218?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72601?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72722?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 4","23 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72975?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72467?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72849?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 5","24 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/73002?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72278?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72492?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 6","25 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/73018?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72343?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/73017?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 7","26 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72475?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72297?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72856?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 8","27 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72545?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72546?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72795?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 9","28 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72441?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72580?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72959?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
"Stage 10","29 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72184?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/72679?competitionId=3858&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/73121?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1"
