"Stage Name","Stage Date","Stage Category","General Classification Url","Points Classification Url","Stage Classification Url","Competition Date","Competition Name","Competition Result Page Url","Country","Class Code","getsum","Rider Rank","Rider Name","Rider Nation","Rider Team","Rider Age","Rider Result","Rider Points",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","109","MAS BONET Luis Guillermo","CAJA RURAL-SEGUROS RGA","ESP","27","+1:36","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","108","PRADES REVERTER Eduard","CAJA RURAL-SEGUROS RGA","ESP","29","+1:36","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","107","MADRAZO RUIZ Angel","CAJA RURAL-SEGUROS RGA","ESP","28","+1:36","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","106","HARDY Romain","COFIDIS","SOLUTIONS CREDITS","FRA","28","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","105","BAGOT Yoann","COFIDIS","SOLUTIONS CREDITS","FRA","29","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","104","ROSSETTO Stéphane","COFIDIS","SOLUTIONS CREDITS","FRA","29","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","103","MOLARD Rudy","COFIDIS","SOLUTIONS CREDITS","FRA","27","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","102","MATE MARDONES Luis Angel","COFIDIS","SOLUTIONS CREDITS","ESP","32","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","101","SENECHAL Florian","COFIDIS","SOLUTIONS CREDITS","FRA","23","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","100","ŠTYBAR Zdenek","ETIXX - QUICK STEP","CZE","31","+1:32","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","99","BOSWELL Ian","TEAM SKY","USA","25","+1:32","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","98","MONFORT Maxime","LOTTO SOUDAL","BEL","33","+1:27","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","97","VERVAEKE Louis","LOTTO SOUDAL","BEL","23","+1:27","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","96","DE CLERCQ Bart","LOTTO SOUDAL","BEL","30","+1:27","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","95","HANSEN Adam James","LOTTO SOUDAL","AUS","35","+1:27","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","94","WALLAYS Jelle","LOTTO SOUDAL","BEL","27","+1:27","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","93","GOGL Michael","TINKOFF","AUT","23","+1:20","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","92","SERRY Pieter","ETIXX - QUICK STEP","BEL","28","+1:19","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","91","FRAILE MATARRANZ Omar","TEAM DIMENSION DATA","ESP","26","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","90","ANTON HERNANDEZ Igor","TEAM DIMENSION DATA","ESP","33","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","89","JANSE VAN RENSBURG Jacques Willem","TEAM DIMENSION DATA","RSA","29","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","88","KUDUS Merhawi","TEAM DIMENSION DATA","ERI","22","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","87","HAAS Nathan","TEAM DIMENSION DATA","AUS","27","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","86","MACHADO Tiago","TEAM KATUSHA","POR","31","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","85","MAMYKIN Matvey","TEAM KATUSHA","RUS","22","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","84","RESTREPO VALENCIA Jhonatan","TEAM KATUSHA","COL","22","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","83","LOSADA ALGUACIL Alberto","TEAM KATUSHA","ESP","34","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","82","TAARAMÄE Rein","TEAM KATUSHA","EST","29","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","81","DILLIER Silvan","BMC RACING TEAM","SUI","26","+1:17","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","Rank","Rider","Team","Nation","Age","Result","Points",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","160","BYSTRØM Sven Erik","TEAM KATUSHA","NOR","24","+3:06","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","159","VENTER Jaco","TEAM DIMENSION DATA","RSA","29","+3:04","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","158","SBARAGLI Kristian","TEAM DIMENSION DATA","ITA","26","+3:04","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","157","FARRAR Tyler","TEAM DIMENSION DATA","USA","32","+3:04","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","156","DOUGALL Nicolas","TEAM DIMENSION DATA","RSA","24","+3:04","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","155","ZEITS Andrey","ASTANA PRO TEAM","KAZ","30","+3:00","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","154","MORICE Julien","DIRECT ENERGIE","FRA","25","+2:51","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","153","BAGDONAS Gediminas","AG2R LA MONDIALE","LTU","31","+2:49","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","152","VANBILSEN Kenneth","COFIDIS","SOLUTIONS CREDITS","BEL","26","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","151","SELIG Rüdiger","BORA-ARGON 18","GER","27","+2:46","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","150","LAGUTIN Sergey","TEAM KATUSHA","RUS","35","+2:34","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","149","KING Benjamin","CANNONDALE-DRAPAC PRO CYCLING TEAM","USA","27","+2:34","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","148","BEVIN Patrick","CANNONDALE-DRAPAC PRO CYCLING TEAM","NZL","25","+2:34","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","147","TEUNS Dylan","BMC RACING TEAM","BEL","24","+2:34","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","146","DRUCKER Jean-Pierre","BMC RACING TEAM","LUX","30","+2:34","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","145","FISCHER Murilo Antonio","FDJ","BRA","37","+2:23","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","144","BEPPU Fumiyuki","TREK - SEGAFREDO","JPN","33","+2:19","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","143","VANOTTI Alessandro Mauro","ASTANA PRO TEAM","ITA","36","+2:18","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","142","HERRADA Jose","MOVISTAR TEAM","ESP","31","+2:13","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","141","ERVITI Imanol","MOVISTAR TEAM","ESP","33","+2:13","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","140","CONTI Valerio","LAMPRE - MERIDA","ITA","23","+2:08","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","139","MEINTJES Louis","LAMPRE - MERIDA","RSA","24","+2:08","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","138","KOSHEVOY Ilia","LAMPRE - MERIDA","BLR","25","+2:08","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","137","ĐURASEK Kristijan","LAMPRE - MERIDA","CRO","29","+2:08","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","136","GRMAY Tsgabu Gebremaryam","LAMPRE - MERIDA","ETH","25","+2:08","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","135","SMUKULIS Gatis","ASTANA PRO TEAM","LAT","29","+2:05","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","134","TANKINK Bram","TEAM LOTTO NL - JUMBO","NED","38","+2:05","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","133","KEIZER Martijn","TEAM LOTTO NL - JUMBO","NED","28","+2:05","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","132","HERKLOTZ Silvio","BORA-ARGON 18","GER","22","+2:03","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","131","ROLLAND Pierre","CANNONDALE-DRAPAC PRO CYCLING TEAM","FRA","30","+2:03","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","130","KNEES Christian","TEAM SKY","GER","35","+2:03","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","129","THWAITES Scott","BORA-ARGON 18","GBR","26","+2:01","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","128","JEANDESBOZ Fabrice","DIRECT ENERGIE","FRA","32","+1:55","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","127","NAULEAU Brian","DIRECT ENERGIE","FRA","28","+1:55","",
"undefinedStage 1","20 Aug 2016","","https://dataride.uci.ch/iframe/EventResults/72259?competitionId=3858&disciplineId=10","","https://dataride.uci.ch/iframe/EventResults/72494?competitionId=3858&disciplineId=10","20 Aug-11 Sep 2016","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/3858?disciplineId=10","ESP","2.UWT","1","126","ANDERSON Ryan","DIRECT ENERGIE","CAN","29","+1:55","",
